Car_ID,Make,Model,Price,Year,Fuel Type,Location,Transmission
1226,Hyundai,i10 Sportz 1.2 Kappa2,315000,2012,Petrol,Pune,Manual
1227,Ford,Ecosport Trend 1.5 Ti-VCT,775000,2019,Petrol,Delhi,Manual
1228,Audi,A6 35 TDI Matrix,3075000,2017,Diesel,Delhi,Automatic
1229,Renault,Duster 110 PS RxZ Diesel,415000,2014,Diesel,Delhi,Manual
1230,Maruti Suzuki,Ertiga ZDI + SHVS,765000,2017,Diesel,Delhi,Manual
1231,Maruti Suzuki,Swift VXi [2014-2017],520000,2018,Petrol,Patna,Manual
1232,Jaguar,XJ 3.0 V6 Portfolio,3900000,2015,Diesel,Delhi,Automatic
1233,Hyundai,Creta 1.6 SX,850000,2016,Diesel,Ahmedabad,Manual
1234,Maruti Suzuki,Ertiga VDI SHVS,969999,2016,Diesel,Hyderabad,Manual
1235,Maruti Suzuki,Baleno Delta 1.3,575000,2016,Diesel,Ludhiana,Manual
1236,Ford,Endeavour Sport 2.0 4x4 AT,3900000,2021,Diesel,Pune,Automatic
1237,BMW,3-Series 320d Luxury Line,1395000,2013,Diesel,Kolkata,Automatic
1238,Skoda,Kushaq Style 1.0L TSI AT,1625000,2021,Petrol,Pune,Automatic
1239,Kia,Sonet GTX Plus 1.5 AT [2020-2021],1499000,2021,Diesel,Mumbai,Automatic
1240,Volkswagen,Tiguan Highline TDI,2050000,2018,Diesel,Coimbatore,Automatic
1241,Skoda,Octavia 1.8 TSI Style Plus AT [2017],1300000,2016,Petrol,Hyderabad,Automatic
1242,Skoda,Superb L&K TDI AT,3199000,2019,Diesel,Delhi,Automatic
1243,Maruti Suzuki,Swift LXi,450000,2017,Petrol,Kanpur,Manual
1244,Honda,Mobilio RS Diesel,675000,2015,Diesel,Mumbai,Manual
1245,Maruti Suzuki,Alto 800 Lxi,280000,2018,Petrol,Kanpur,Manual
1246,Maruti Suzuki,Wagon R LXI ABS,425000,2018,Petrol,Delhi,Manual
1247,Rolls-Royce,Ghost Extended Wheelbase,20000000,2011,Petrol,Delhi,Automatic
1248,Mercedes-Benz,C-Class 220 BlueEfficiency,1250000,2012,Diesel,Mohali,Automatic
1249,Hyundai,Santa Fe 2WD AT [2014-2017],1175000,2014,Diesel,Bangalore,Automatic
1250,Hyundai,Santro Sportz CNG [2018-2020],545000,2019,CNG,Mumbai,Manual
1251,Mercedes-Benz,C-Class 220 CDI Elegance AT,495000,2008,Diesel,Mumbai,Automatic
1252,Maruti Suzuki,Swift DZire VXI,500000,2016,Petrol,Delhi,Manual
1253,Maruti Suzuki,Celerio VXi AMT,390000,2015,Petrol,Ahmedabad,Automatic
1254,Maruti Suzuki,Wagon R LXi 1.0 CNG [2019-2020],575000,2019,CNG,Delhi,Manual
1255,BMW,3-Series 320d Luxury Line [2014-2016],2100000,2014,Diesel,Lucknow,Automatic
1256,Hyundai,i10 Magna 1.2 Kappa2,250000,2012,Petrol,Lucknow,Manual
1257,Maruti Suzuki,DZire VXi,685000,2019,Petrol,Pune,Manual
1258,Renault,Kwid RXT [2015-2019],320000,2016,Petrol,Mohali,Manual
1259,Maruti Suzuki,S-Cross Delta 1.6,620000,2016,Diesel,Karnal,Manual
1260,Maruti Suzuki,Swift VXi [2014-2017],600000,2018,Petrol,Mohali,Manual
1261,Jeep,Compass Longitude (O) 1.4 Petrol AT [2019-2020],1750000,2019,Petrol,Hyderabad,Automatic
1262,Land Rover,Discovery Sport SE,4950000,2018,Diesel,Thane,Automatic
1263,Hyundai,Creta 1.6 SX Plus AT,1015000,2015,Diesel,Ahmedabad,Automatic
1264,Toyota,Corolla Altis 1.8 G,390000,2009,Petrol,Ahmedabad,Manual
1265,Maruti Suzuki,Ciaz Delta 1.4 MT,755000,2017,Petrol,Delhi,Manual
1266,Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],1825000,2021,Petrol,Delhi,Automatic
1267,Maruti Suzuki,Celerio VXi AMT,416000,2014,Petrol,Bangalore,Automatic
1268,Maruti Suzuki,Swift DZire ZDi BS-IV,325000,2010,Diesel,Jalandhar,Manual
1269,Maruti Suzuki,Wagon R LXi Minor,218000,2008,Petrol,Coimbatore,Manual
1270,Mercedes-Benz,CLA 200 CDI Sport,2800000,2018,Diesel,Mumbai,Automatic
1271,Maruti Suzuki,Ciaz VDi (O) SHVS,650000,2017,Diesel,Lucknow,Manual
1272,Honda,WR-V S MT Diesel,790000,2018,Diesel,Raipur,Manual
1273,Honda,City SV Diesel,540000,2015,Diesel,Agra,Manual
1274,Maruti Suzuki,Swift VDi,375000,2011,Diesel,Hyderabad,Manual
1275,BMW,X1 sDrive20i xLine,3990000,2021,Petrol,Delhi,Automatic
1276,Porsche,718 Boxster,10900000,2018,Petrol,Hyderabad,Automatic
1277,Maruti Suzuki,Swift DZire VXi,245000,2009,Petrol,Mumbai,Manual
1278,Maruti Suzuki,Celerio LXi,260000,2015,Petrol,Kolkata,Manual
1279,Skoda,Kodiaq Style 2.0 TDI 4x4 AT,3200000,2018,Diesel,Pune,Automatic
1280,Ford,Figo Duratorq Diesel Titanium 1.4,240000,2010,Diesel,Hyderabad,Manual
1281,Hyundai,Creta 1.6 SX Plus Special Edition,800000,2015,Diesel,Lucknow,Manual
1282,Honda,City V,745000,2016,Petrol,Gurgaon,Manual
1283,Mercedes-Benz,E-Class E 220d Exclusive [2019-2019],7390000,2021,Diesel,Mumbai,Automatic
1284,BMW,X5 xDrive 30d M Sport,5900000,2017,Diesel,Pune,Automatic
1285,Honda,Amaze 1.2 S MT Petrol [2018-2020],675000,2019,Petrol,Nashik,Manual
1286,BMW,X1 sDrive20d xLine,2650000,2018,Diesel,Delhi,Automatic
1287,Maruti Suzuki,Alto 800 Lxi,340000,2016,Petrol,Bhopal,Manual
1288,Maruti Suzuki,Baleno Alpha 1.2,620000,2019,Petrol,Varanasi,Manual
1289,Maruti Suzuki,SX4 ZDI,297000,2013,Diesel,Delhi,Manual
1290,Toyota,Etios Liva GD,500000,2016,Diesel,Ambala Cantt,Manual
1291,Hyundai,Verna SX Plus 1.6 VTVT AT,1149000,2019,Petrol,Hyderabad,Automatic
1292,Mercedes-Benz,C-Class C 220 CDI Avantgarde,2650000,2017,Diesel,Pune,Automatic
1293,Toyota,Fortuner 3.0 4x2 MT,1375000,2012,Diesel,Patna,Manual
1294,Hyundai,i10 Magna,235000,2009,Petrol,Coimbatore,Manual
1295,BMW,5-Series 525d Luxury Plus,2280000,2014,Diesel,Pune,Automatic
1296,Toyota,Fortuner 2.8 4x2 AT [2016-2020],3090000,2017,Diesel,Mumbai,Automatic
1297,Lexus,ES 300h,4375000,2017,Petrol,Bangalore,Automatic
1298,Maruti Suzuki,S-Cross Alpha 1.6,749000,2017,Diesel,Faridabad,Manual
1299,BMW,X5 xDrive 30d Expedition,4800000,2017,Diesel,Delhi,Automatic
1300,Mahindra,TUV300 T10,785000,2017,Diesel,Mumbai,Manual
1301,Hyundai,i20 Active 1.4 S,750000,2017,Diesel,Chennai,Manual
1302,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],4150000,2019,Diesel,Delhi,Automatic
1303,Maruti Suzuki,Alto VXi,320000,2014,Petrol,Mohali,Manual
1304,Mercedes-Benz,GLA 200 CDI Style,1750000,2015,Diesel,Chennai,Automatic
1305,Mahindra,TUV300 T10,944999,2019,Diesel,Hyderabad,Manual
1306,Land Rover,Range Rover 3.0 V6 Diesel Vogue LWB,27500000,2020,Diesel,Hyderabad,Automatic
1307,Ford,Endeavour Sport 2.0 4x4 AT,4100000,2021,Diesel,Hyderabad,Automatic
1308,MG,Hector Sharp 1.5 DCT Petrol Dual Tone,1750000,2021,Petrol,Ahmedabad,Automatic
1309,Maruti Suzuki,Ertiga VDi 1.3 Diesel,811000,2018,Diesel,Patna,Manual
1310,Land Rover,Discovery Sport HSE Luxury 7-Seater,6900000,2020,Diesel,Chennai,Automatic
1311,Hyundai,Verna 1.6 CRDI SX,725000,2016,Diesel,Ludhiana,Manual
1312,Jaguar,XF Portfolio Diesel,4600000,2020,Diesel,Chennai,Automatic
1313,Tata,Nexon EV XZ Plus,1485000,2020,Electric,Mumbai,Automatic
1314,Land Rover,Range Rover 3.0 V6 Diesel Vogue,19300000,2019,Diesel,Bangalore,Automatic
1315,Hyundai,Grand i10 Asta AT 1.2 Kappa VTVT (O) [2016-2017],650000,2017,Petrol,Pune,Automatic
1316,MG,Hector Plus Smart 1.5 DCT Petrol,1925000,2021,Petrol,Mumbai,Automatic
1317,Honda,City SV CVT,590000,2015,Petrol,Mumbai,Automatic
1318,Hyundai,Santro Sportz CNG [2018-2020],495000,2019,CNG,Agra,Manual
1319,Maruti Suzuki,Baleno Zeta 1.3,695000,2016,Diesel,Hyderabad,Manual
1320,Hyundai,Verna 1.6 CRDI SX,799000,2018,Diesel,Karnal,Manual
1321,Volkswagen,Polo Highline1.2L (P),325000,2013,Petrol,Meerut,Manual
1322,Mahindra,Scorpio S5 2WD 7 STR,1190000,2018,Diesel,Patna,Manual
1323,Jaguar,XJ 3.0 Portfolio,5800000,2017,Diesel,Pune,Automatic
1324,Maruti Suzuki,Alto LXi BS-III,140000,2009,Petrol,Yamunanagar,Manual
1325,Maruti Suzuki,Baleno Zeta 1.2,750000,2021,Petrol,Varanasi,Manual
1326,Mercedes-Benz,M-Class ML 350 CDI,2600000,2014,Diesel,Mumbai,Automatic
1327,Maruti Suzuki,Alto 800 Lx CNG,299000,2017,CNG,Pune,Manual
1328,Toyota,Fortuner 2.8 4x4 AT [2016-2020],3470000,2018,Diesel,Mumbai,Automatic
1329,Hyundai,Venue SX Plus 1.0 Turbo DCT,1075000,2019,Petrol,Chennai,Automatic
1330,Hyundai,Grand i10 Magna AT 1.2 Kappa VTVT,650000,2019,Petrol,Chandigarh,Automatic
1331,Honda,Amaze 1.2 S i-VTEC,425000,2014,Petrol,Gurgaon,Manual
1332,Nissan,Terrano XL D Plus,445000,2014,Diesel,Delhi,Manual
1333,Maruti Suzuki,XL6 Zeta MT Petrol,1225000,2022,Petrol,Delhi,Manual
1334,Audi,A3 35 TDI Premium + Sunroof,1350000,2015,Diesel,Delhi,Automatic
1335,Volkswagen,Polo Trendline 1.2L (P),345000,2011,Petrol,Bangalore,Manual
1336,Mercedes-Benz,C-Class 220 BlueEfficiency,1450000,2014,Diesel,Ranchi,Automatic
1337,Toyota,Fortuner 2.8 4x4 AT [2016-2020],2749000,2017,Diesel,Faridabad,Automatic
1338,Hyundai,Santro GLS,141000,2009,Petrol,Jamshedpur,Manual
1339,Hyundai,Creta 1.6 S Plus AT,1375000,2017,Diesel,Bangalore,Automatic
1340,Toyota,Innova 2.4 G 7 STR [2016-2017],1825000,2016,Diesel,Bangalore,Manual
1341,Audi,A8 3.0 TDI quattro,4900000,2015,Diesel,Hyderabad,Automatic
1342,Honda,Jazz V Diesel,525000,2015,Diesel,Indore,Manual
1343,Audi,Q7 3.0 TDI quattro Premium,3300000,2014,Diesel,Chennai,Automatic
1344,Hyundai,Eon Magna +,405000,2018,Petrol,Hyderabad,Manual
1345,Audi,Q3 35 TDI quattro Premium Plus,2550000,2017,Diesel,Delhi,Automatic
1346,Honda,City SV,875000,2019,Petrol,Pune,Manual
1347,Maruti Suzuki,Swift VXi,355000,2014,Petrol,Ranchi,Manual
1348,Ford,Ecosport Titanium 1.5L TDCi,925000,2018,Diesel,Udupi,Manual
1349,Land Rover,Evoque SE Dynamic,6500000,2021,Diesel,Hyderabad,Automatic
1350,Hyundai,Elite i20 Magna 1.2 [2016-2017],625000,2019,Petrol,Kanpur,Manual
1351,Datsun,Redigo T(O) 1.0,425000,2020,Petrol,Bangalore,Manual
1352,Hyundai,Grand i10 Magna 1.2 Kappa VTVT [2016-2017],550000,2015,Petrol,Mysore,Manual
1353,Volkswagen,Vento Comfortline Diesel,434999,2014,Diesel,Delhi,Manual
1354,Mercedes-Benz,GLE 350 d,5900000,2018,Diesel,Delhi,Automatic
1355,Mercedes-Benz,GLC 220 d Progressive,3500000,2017,Diesel,Faridabad,Automatic
1356,Hyundai,Creta SX (O) 1.4 Turbo 7 DCT Dual Tone [2022-2022],1750000,2022,Petrol,Delhi,Automatic
1357,Chevrolet,Captiva LTZ AWD AT,475000,2012,Diesel,Mohali,Automatic
1358,Hyundai,Xcent S 1.2 (O),425000,2015,Petrol,Kolkata,Manual
1359,Ford,Ecosport Titanium + 1.5L TDCi,675000,2017,Diesel,Hyderabad,Manual
1360,Maruti Suzuki,Vitara Brezza LDi (O) [2016-2018],675000,2016,Diesel,Mohali,Manual
1361,Toyota,Innova 2.4 ZX 7 STR [2016-2020],1725000,2016,Diesel,Lucknow,Manual
1362,Audi,A3 40 TFSI Premium,1760000,2017,Petrol,Delhi,Automatic
1363,Maruti Suzuki,Vitara Brezza ZDi+ Dual Tone [2017-2018],730000,2017,Diesel,Kanpur,Manual
1364,Maruti Suzuki,Swift LXi,301000,2011,Petrol,Ahmedabad,Manual
1365,Maruti Suzuki,Wagon R LXi LPG,275000,2011,LPG,Bhopal,Manual
1366,Ford,Figo Duratorq Diesel ZXI 1.4,225000,2013,Diesel,Mohali,Manual
1367,Hyundai,Eon Magna [2011-2012],185000,2012,Petrol,Jamshedpur,Manual
1368,Maruti Suzuki,Alto 800 Lxi,285000,2017,Petrol,Jamshedpur,Manual
1369,Volkswagen,Vento Highline Diesel,350000,2013,Diesel,Dehradun,Manual
1370,Rolls-Royce,Ghost Extended Wheelbase,20000000,2012,Petrol,Chennai,Automatic
1371,Mercedes-Benz,GLS 400d 4MATIC,12900000,2021,Diesel,Delhi,Automatic
1372,Skoda,Superb Style TSI AT,1650000,2017,Petrol,Mumbai,Automatic
1373,Maruti Suzuki,Alto 800 Lxi CNG,265000,2017,CNG,Kanpur,Manual
1374,Tata,Tiago Revotron XE [2016-2019],395000,2017,Petrol,Gurgaon,Manual
1375,Honda,Jazz V Petrol,500000,2016,Petrol,Mumbai,Manual
1376,Mahindra,Alturas G4 4WD AT [2018-2020],2770000,2019,Diesel,Faridabad,Automatic
1377,Mercedes-Benz,M-Class ML 250 CDI,2450000,2015,Diesel,Mumbai,Automatic
1378,Audi,A4 1.8 TFSI Multitronic Premium Plus,3125000,2020,Petrol,Lucknow,Automatic
1379,Kia,Carnival Limousine Plus 7 STR,2950000,2020,Diesel,Chandigarh,Automatic
1380,Maruti Suzuki,Ertiga VDI SHVS,620000,2016,Diesel,Varanasi,Manual
1381,Mercedes-Benz,GLA 220 d Activity Edition,2250000,2016,Diesel,Chennai,Automatic
1382,Maruti Suzuki,Ciaz Delta 1.4 MT,565000,2017,Petrol,Ranchi,Manual
1383,Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],550000,2018,Petrol,Hyderabad,Manual
1384,Hyundai,Santro XO eRLX - Euro III,178000,2007,Petrol,Coimbatore,Manual
1385,Mahindra,Scorpio S5,1550000,2022,Diesel,Delhi,Manual
1386,Maruti Suzuki,Vitara Brezza LDi (O) [2016-2018],711000,2018,Diesel,Mumbai,Manual
1387,Tata,Tigor Revotron XM,375000,2018,Petrol,Kolkata,Manual
1388,BMW,X1 sDrive20d xLine,4475000,2021,Diesel,Chennai,Automatic
1389,Porsche,Macan Base [2019-2020],9100000,2022,Petrol,Gurgaon,Automatic
1390,Maruti Suzuki,Alto VXi [2014-2019],245000,2016,Petrol,Ranchi,Manual
1391,Honda,City V Diesel,690000,2016,Diesel,Patna,Manual
1392,Toyota,Innova 2.5 G BS IV 8 STR,944999,2016,Diesel,Patna,Manual
1393,Mercedes-Benz,A-Class A 180 Sport Petrol,1350000,2014,Petrol,Bangalore,Automatic
1394,Maruti Suzuki,Vitara Brezza ZDi,850000,2018,Diesel,Jalandhar,Manual
1395,Volkswagen,Vento Highline 1.0L TSI,1200000,2021,Petrol,Hyderabad,Manual
1396,Maruti Suzuki,Celerio VXi AMT,329000,2014,Petrol,Mumbai,Automatic
1397,Honda,Civic 1.8V MT,300000,2010,Petrol,Mumbai,Manual
1398,Audi,A4 2.0 TDI Technology,1150000,2013,Diesel,Delhi,Automatic
1399,BMW,5-Series 530d M Sport [2013-2017],4900000,2018,Diesel,Ahmedabad,Automatic
1400,Hyundai,Santro Sportz CNG [2018-2020],465000,2019,CNG,Delhi,Manual
1401,Skoda,Superb L&K TSI AT,2350000,2018,Petrol,Pune,Automatic
1402,Hyundai,Eon D-Lite +,250000,2014,Petrol,Meerut,Manual
1403,MG,Hector Plus Sharp 1.5 DCT Petrol,1950000,2020,Petrol,Hyderabad,Automatic
1404,BMW,X5 xDrive 30d,2975000,2015,Diesel,Mohali,Automatic
1405,Land Rover,Evoque HSE,3800000,2017,Diesel,Mumbai,Automatic
1406,Maruti Suzuki,Alto LXi CNG [2014-2018],330000,2017,CNG,Pimpri-Chinchwad,Manual
1407,Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],409999,2014,Petrol,Delhi,Manual
1408,Ford,Figo Titanium1.5 TDCi,575000,2019,Diesel,Lucknow,Manual
1409,Hyundai,i10 Magna 1.2 Kappa2,270000,2012,Petrol,Mumbai,Manual
1410,Mahindra,Scorpio SLE BS-IV,434999,2013,Diesel,Kanpur,Manual
1411,Maruti Suzuki,Swift DZire VXI,465000,2014,Petrol,Ahmedabad,Manual
1412,BMW,X3 xDrive 20d Luxury Line [2018-2020],6800000,2022,Diesel,Chennai,Automatic
1413,Hyundai,i10 Magna 1.2 Kappa2,350000,2011,Petrol,Hyderabad,Manual
1414,Hyundai,Venue SX 1.0 Turbo iMT,900000,2020,Petrol,Haldwani,Manual
1415,Maruti Suzuki,Swift LXi,595000,2016,Petrol,Bangalore,Manual
1416,Hyundai,Creta 1.6 SX Plus AT Petrol,1260000,2018,Petrol,Mumbai,Automatic
1417,Tata,Zest XE 75 PS Diesel,530000,2020,Diesel,Ranchi,Manual
1418,Maruti Suzuki,Ertiga VDi,599000,2015,Diesel,Agra,Manual
1419,Mahindra,XUV500 W11 AT,1595000,2018,Diesel,Lucknow,Automatic
1420,Volvo,V40 D3 R-Design,1798999,2017,Diesel,Delhi,Automatic
1421,Maruti Suzuki,Baleno Delta 1.2,636000,2021,Petrol,Ranchi,Manual
1422,Hyundai,Creta E Plus 1.4 CRDI,950000,2018,Diesel,Delhi,Manual
1423,Maruti Suzuki,S-Cross Zeta 1.6,800000,2017,Diesel,Ahmedabad,Manual
1424,Maruti Suzuki,Celerio X Vxi AMT [2017-2019],434000,2017,Petrol,Dehradun,Automatic
1425,Hyundai,Elite i20 Sportz 1.4 CRDI [2016-2017],625000,2016,Diesel,Jalandhar,Manual
1426,Maruti Suzuki,Alto 800 Lxi CNG,245000,2015,CNG,Faridabad,Manual
1427,Mercedes-Benz,GLA 200 Sport,3100000,2019,Petrol,Delhi,Automatic
1428,Audi,A6 2.0 TDI Premium,1490000,2012,Diesel,Raipur,Automatic
1429,BMW,5-Series 530d M Sport [2013-2017],6000000,2018,Diesel,Hyderabad,Automatic
1430,Maruti Suzuki,Alto VXi [2014-2019],295000,2015,Petrol,Patna,Manual
1431,Maruti Suzuki,Eeco 7 STR [2019-2020],450000,2018,Petrol,Udupi,Manual
1432,Toyota,Innova 2.4 VX 7 STR [2016-2020],1989999,2018,Diesel,Pune,Manual
1433,Lexus,ES 300h,3900000,2017,Petrol,Bangalore,Automatic
1434,Honda,City V Diesel,635000,2016,Diesel,Kanpur,Manual
1435,Tata,Safari 2.2 EX 4x2,575000,2013,Diesel,Ahmedabad,Manual
1436,Maruti Suzuki,S-Cross Alpha 1.6,590000,2016,Diesel,Delhi,Manual
1437,Honda,City VX,1199000,2020,Petrol,Kolkata,Manual
1438,Hyundai,i10 Asta 1.2 AT Kappa2 with Sunroof,380000,2013,Petrol,Kanpur,Automatic
1439,Audi,A4 2.0 TDI Sline,975000,2012,Diesel,Delhi,Automatic
1440,Maruti Suzuki,Alto VXi AMT [2014-2018],365000,2015,Petrol,Pune,Automatic
1441,Audi,A4 1.8 TFSI Multitronic Premium Plus,1000000,2010,Petrol,Dehradun,Automatic
1442,Mahindra,Thar LX 4-STR Hard Top Diesel MT,1800000,2021,Diesel,Hyderabad,Manual
1443,Hyundai,i20 Magna 1.2,245000,2011,Petrol,Delhi,Manual
1444,Kia,Seltos HTK Plus AT 1.5 Diesel [2020-2021],1275000,2021,Diesel,Mohali,Automatic
1445,Mercedes-Benz,C-Coupe 43 AMG 4MATIC,7000000,2020,Petrol,Chennai,Automatic
1446,Mahindra,XUV500 W10 AT 1.99,955000,2016,Diesel,Ahmedabad,Automatic
1447,Mahindra,TUV300 T6 Plus,630000,2015,Diesel,Ahmedabad,Manual
1448,Audi,Q5 40 TDI Premium Plus,4475000,2020,Diesel,Delhi,Automatic
1449,Mahindra,Thar LX 4-STR Hard Top Diesel AT,1950000,2022,Diesel,Ludhiana,Automatic
1450,BMW,5-Series 525d Sedan,1295000,2011,Diesel,Mumbai,Automatic
1451,Hyundai,Creta E Plus 1.6 Petrol,890000,2017,Petrol,Pune,Manual
1452,Mercedes-Benz,GLC 220d 4MATIC Progressive,6750000,2022,Diesel,Lucknow,Automatic
1453,BMW,3-Series 320d Sport Line,2275000,2015,Diesel,Bangalore,Automatic
1454,Mahindra,Thar LX 4-STR Convertible Diesel AT,1864999,2020,Diesel,Bangalore,Automatic
1455,Hyundai,i20 Active 1.4 SX,540000,2015,Diesel,Agra,Manual
1456,BMW,X1 sDrive20d xLine,3125000,2018,Diesel,Bangalore,Automatic
1457,Mercedes-Benz,M-Class ML 350 CDI,3200000,2014,Diesel,Mumbai,Automatic
1458,Mercedes-Benz,GLA 200 d Sport,2750000,2019,Diesel,Delhi,Automatic
1459,Hyundai,Verna Fluidic 1.6 CRDi SX,400000,2013,Diesel,Agra,Manual
1460,Audi,Q7 45 TDI Technology Pack,3750000,2016,Diesel,Delhi,Automatic
1461,Hyundai,Creta 1.4 S,800000,2018,Diesel,Kanpur,Manual
1462,Maruti Suzuki,Vitara Brezza ZDi,780000,2017,Diesel,Jaipur,Manual
1463,Maruti Suzuki,Estilo LXi BS-IV,220000,2010,Petrol,Bhopal,Manual
1464,Maruti Suzuki,Wagon R LXi CNG,225000,2012,CNG,Delhi,Manual
1465,BMW,X1 sDrive20d Expedition,2385000,2017,Diesel,Delhi,Automatic
1466,BMW,X1 sDrive20d xLine,3400000,2019,Diesel,Delhi,Automatic
1467,Audi,A6 35 TFSI Matrix,2850000,2017,Petrol,Delhi,Automatic
1468,Maruti Suzuki,Vitara Brezza ZDi,990000,2019,Diesel,Jaipur,Manual
1469,Honda,City 1.5 V AT,325000,2010,Petrol,Delhi,Automatic
1470,Honda,City 1.5 V AT,325000,2011,Petrol,Mumbai,Automatic
1471,Skoda,Rapid 1.5 TDI CR Ambition Plus AT,549000,2014,Diesel,Chandigarh,Automatic
1472,Renault,Pulse RxL ABS Diesel [2015-2017],340000,2017,Diesel,Kolkata,Manual
1473,Honda,Amaze 1.5 E i-DTEC,425000,2013,Diesel,Pune,Manual
1474,BMW,3-Series 320d Luxury Line,1689999,2015,Diesel,Delhi,Automatic
1475,Toyota,Innova 2.4 VX 8 STR [2016-2020],2750000,2021,Diesel,Udupi,Manual
1476,Maruti Suzuki,Swift VDi,515000,2014,Diesel,Pune,Manual
1477,Maruti Suzuki,Swift VXi [2014-2017],550000,2018,Petrol,Meerut,Manual
1478,Nissan,Terrano XL D THP 110 PS,550000,2014,Diesel,Ahmedabad,Manual
1479,Tata,Tiago Revotron XZA,555000,2018,Petrol,Mumbai,Automatic
1480,Maruti Suzuki,Celerio ZXi [2017-2019],391000,2017,Petrol,Patna,Manual
1481,Maruti Suzuki,Ignis Delta 1.2 AMT,560000,2017,Petrol,Delhi,Automatic
1482,Audi,Q3 2.0 TDI quattro Premium Plus,1420000,2013,Diesel,Chennai,Automatic
1483,Volkswagen,Polo Highline Plus 1.0L TSI,950000,2021,Petrol,Mangalore,Manual
1484,Maruti Suzuki,Baleno Sigma 1.2,490000,2017,Petrol,Ahmedabad,Manual
1485,Hyundai,Creta 1.6 SX,1044999,2016,Diesel,Bangalore,Manual
1486,Audi,Q7 45 TDI Technology Pack,5200000,2017,Diesel,Pune,Automatic
1487,Hyundai,Verna Fluidic 1.6 VTVT SX Opt AT,1125000,2019,Petrol,Delhi,Automatic
1488,MINI,Cooper D 5 Door,1950000,2014,Diesel,Ludhiana,Automatic
1489,Maruti Suzuki,Swift DZire VXi,260000,2009,Petrol,Pune,Manual
1490,Hyundai,i10 Magna 1.2,165000,2009,Petrol,Lucknow,Manual
1491,Hyundai,Xcent S 1.2,490000,2018,Petrol,Ahmedabad,Manual
1492,Maruti Suzuki,Alto VXi,185000,2012,Petrol,Kolkata,Manual
1493,Honda,City 1.5 V MT,375000,2012,Petrol,Mumbai,Manual
1494,Mercedes-Benz,C-Class 220 BlueEfficiency,975000,2013,Diesel,Jalandhar,Automatic
1495,Maruti Suzuki,Swift VXi [2014-2017],450000,2016,Petrol,Dehradun,Manual
1496,Maruti Suzuki,Swift DZire VDI,459999,2015,Diesel,Dehradun,Manual
1497,Lexus,ES 300h Exquisite [2020-2021],5200000,2020,Hybrid,Delhi,Automatic
1498,Hyundai,Elite i20 Sportz 1.2 MT,700000,2020,Petrol,Patna,Manual
1499,Volkswagen,Polo Highline Plus 1.0L TSI,1025000,2020,Petrol,Bangalore,Manual
1500,Hyundai,Grand i10 Asta 1.2 Kappa VTVT [2013-2016],380000,2015,Petrol,Raipur,Manual
1501,Skoda,Octavia Style 1.8 TSI AT,819999,2015,Petrol,Kanpur,Automatic
1502,Mercedes-Benz,GLA 200 Sport,1691000,2015,Petrol,Mumbai,Automatic
1503,Mercedes-Benz,GLC 220d 4MATIC Progressive [2019-2021],5200000,2019,Diesel,Delhi,Automatic
1504,Maruti Suzuki,Ciaz VDi SHVS,725000,2016,Diesel,Lucknow,Manual
1505,Hyundai,Grand i10 NIOS Sportz 1.2 Kappa VTVT CNG,725000,2021,CNG,Ludhiana,Manual
1506,Maruti Suzuki,Alto LXi CNG,155000,2011,CNG,Ambala Cantt,Manual
1507,Honda,Amaze 1.2 VX MT Petrol [2018-2020],700000,2022,Petrol,Delhi,Manual
1508,Hyundai,Verna Fluidic 1.6 CRDi SX,235000,2011,Diesel,Ambala Cantt,Manual
1509,Toyota,Fortuner 3.0 4x4 MT,1975000,2014,Diesel,Bangalore,Manual
1510,Mahindra,XUV500 W8 AWD,810000,2012,Diesel,Bangalore,Manual
1511,Kia,Seltos HTX Plus 1.5 Diesel [2020-2021],1350000,2019,Diesel,Ludhiana,Manual
1512,Mahindra,Scorpio VLX 2WD Airbag BS-IV,450000,2011,Diesel,Chandigarh,Manual
1513,Hyundai,i10 Magna 1.2 Kappa2,250000,2011,Petrol,Kanpur,Manual
1514,Hyundai,Elite i20 Asta 1.4 CRDI [2016-2017],819999,2020,Diesel,Ahmedabad,Manual
1515,Toyota,Fortuner 2.8 4x4 AT [2016-2020],2690000,2017,Diesel,Gurgaon,Automatic
1516,Hyundai,Creta SX 1.6 AT CRDi,1240000,2018,Diesel,Delhi,Automatic
1517,Honda,City VX,790000,2016,Petrol,Jaipur,Manual
1518,Hyundai,i10 Magna (O),150000,2008,Petrol,Mumbai,Manual
1519,Chevrolet,Cruze LTZ,400000,2011,Diesel,Mumbai,Manual
1520,BMW,X5 xDrive30d xLine,8300000,2020,Diesel,Delhi,Automatic
1521,Volvo,S90 D4 Inscription,6000000,2020,Diesel,Mumbai,Automatic
1522,Hyundai,Xcent S 1.1 CRDi (O),390000,2014,Diesel,Lucknow,Manual
1523,Hyundai,Verna Fluidic 1.6 VTVT SX,385000,2011,Petrol,Delhi,Manual
1524,Ford,Endeavour Titanium 3.2 4x4 AT,3650000,2019,Diesel,Delhi,Automatic
